id;numbViddilenya;address;timeWork;denTuznyaKoluPruhodutKlient;chasKoluPruhodutKlient;kgVanatznist;dniTuznyaRobotu;kilkistPratsivnukiv
12698;13;address - 13;8;5;12;16;5;2
12699;13;address - 13;8;4;10;26;5;2
12700;13;address - 13;8;5;18;2;5;2
12701;13;address - 13;8;3;17;13;5;2
12702;13;address - 13;8;4;12;2;5;2
12703;13;address - 13;8;4;14;13;5;2
12704;13;address - 13;8;2;13;2;5;2
12705;13;address - 13;8;3;13;7;5;2
12706;13;address - 13;8;2;17;14;5;2
12707;13;address - 13;8;2;10;23;5;2
12708;13;address - 13;8;5;10;14;5;2
12709;13;address - 13;8;4;12;12;5;2
12710;13;address - 13;8;1;12;20;5;2
12711;13;address - 13;8;2;13;14;5;2
12712;13;address - 13;8;2;11;29;5;2
12713;13;address - 13;8;4;18;8;5;2
12714;13;address - 13;8;4;13;5;5;2
12715;13;address - 13;8;5;18;18;5;2
12716;13;address - 13;8;2;18;24;5;2
12717;13;address - 13;8;4;14;20;5;2
12718;13;address - 13;8;1;13;27;5;2
12719;13;address - 13;8;5;15;23;5;2
12720;13;address - 13;8;5;14;20;5;2
12721;13;address - 13;8;1;15;30;5;2
12722;13;address - 13;8;3;17;10;5;2
12723;13;address - 13;8;4;15;2;5;2
12724;13;address - 13;8;1;13;24;5;2
12725;13;address - 13;8;1;13;2;5;2
12726;13;address - 13;8;4;10;14;5;2
12727;13;address - 13;8;2;18;3;5;2
12728;13;address - 13;8;2;12;28;5;2
12729;13;address - 13;8;1;13;6;5;2
12730;13;address - 13;8;4;16;23;5;2
12731;13;address - 13;8;5;17;28;5;2
12732;13;address - 13;8;5;18;7;5;2
12733;13;address - 13;8;3;16;8;5;2
12734;13;address - 13;8;3;11;5;5;2
12735;13;address - 13;8;2;10;6;5;2
12736;13;address - 13;8;4;11;15;5;2
12737;13;address - 13;8;4;18;18;5;2
12738;13;address - 13;8;5;10;5;5;2
12739;13;address - 13;8;5;11;29;5;2
12740;13;address - 13;8;3;14;26;5;2
12741;13;address - 13;8;5;11;2;5;2
12742;13;address - 13;8;1;14;22;5;2
12743;13;address - 13;8;4;17;25;5;2
12744;13;address - 13;8;4;18;3;5;2
12745;13;address - 13;8;4;18;30;5;2
12746;13;address - 13;8;5;12;10;5;2
12747;13;address - 13;8;4;14;26;5;2
12748;13;address - 13;8;2;18;13;5;2
12749;13;address - 13;8;5;14;6;5;2
12750;13;address - 13;8;2;16;27;5;2
12751;13;address - 13;8;1;17;22;5;2
12752;13;address - 13;8;1;12;16;5;2
12753;13;address - 13;8;3;12;2;5;2
12754;13;address - 13;8;3;13;29;5;2
12755;13;address - 13;8;1;14;13;5;2
12756;13;address - 13;8;4;16;20;5;2
12757;13;address - 13;8;2;14;13;5;2
12758;13;address - 13;8;1;15;14;5;2
12759;13;address - 13;8;2;10;19;5;2
12760;13;address - 13;8;4;10;15;5;2
12761;13;address - 13;8;1;16;18;5;2
12762;13;address - 13;8;2;10;26;5;2
12763;13;address - 13;8;3;18;12;5;2
12764;13;address - 13;8;5;17;9;5;2
12765;13;address - 13;8;5;18;14;5;2
12766;13;address - 13;8;1;18;4;5;2
12767;13;address - 13;8;2;10;10;5;2
12768;13;address - 13;8;1;18;24;5;2
12769;13;address - 13;8;2;17;11;5;2
12770;13;address - 13;8;2;10;22;5;2
12771;13;address - 13;8;5;15;16;5;2
12772;13;address - 13;8;5;17;5;5;2
12773;13;address - 13;8;3;14;4;5;2
12774;13;address - 13;8;5;14;20;5;2
12775;13;address - 13;8;3;15;17;5;2
12776;13;address - 13;8;1;15;4;5;2
12777;13;address - 13;8;5;14;2;5;2
12778;13;address - 13;8;5;10;11;5;2
12779;13;address - 13;8;1;12;16;5;2
12780;13;address - 13;8;2;16;28;5;2
12781;13;address - 13;8;3;18;3;5;2
12782;13;address - 13;8;3;18;24;5;2
12783;13;address - 13;8;4;14;1;5;2
12784;13;address - 13;8;3;18;8;5;2
12785;13;address - 13;8;2;13;15;5;2
12786;13;address - 13;8;2;18;14;5;2
12787;13;address - 13;8;4;15;6;5;2
12788;13;address - 13;8;5;18;11;5;2
12789;13;address - 13;8;1;10;5;5;2
12790;13;address - 13;8;3;10;10;5;2
12791;13;address - 13;8;5;14;17;5;2
12792;13;address - 13;8;5;16;29;5;2
12793;13;address - 13;8;3;13;12;5;2
12794;13;address - 13;8;5;12;25;5;2
12795;13;address - 13;8;3;14;7;5;2
12796;13;address - 13;8;4;14;7;5;2
12797;13;address - 13;8;4;14;2;5;2
12798;13;address - 13;8;3;16;29;5;2
12799;13;address - 13;8;3;13;25;5;2
12800;13;address - 13;8;2;14;29;5;2
12801;13;address - 13;8;2;10;15;5;2
12802;13;address - 13;8;3;18;5;5;2
12803;13;address - 13;8;2;14;14;5;2
12804;13;address - 13;8;1;10;9;5;2
12805;13;address - 13;8;2;11;16;5;2
12806;13;address - 13;8;4;13;14;5;2
12807;13;address - 13;8;3;17;20;5;2
12808;13;address - 13;8;2;11;30;5;2
12809;13;address - 13;8;2;12;17;5;2
12810;13;address - 13;8;5;16;8;5;2
12811;13;address - 13;8;4;14;17;5;2
12812;13;address - 13;8;1;13;9;5;2
12813;13;address - 13;8;3;16;11;5;2
12814;13;address - 13;8;3;10;17;5;2
12815;13;address - 13;8;4;14;22;5;2
12816;13;address - 13;8;3;14;26;5;2
12817;13;address - 13;8;3;17;10;5;2
12818;13;address - 13;8;5;12;26;5;2
12819;13;address - 13;8;4;12;9;5;2
12820;13;address - 13;8;2;11;29;5;2
12821;13;address - 13;8;1;17;8;5;2
12822;13;address - 13;8;4;14;2;5;2
12823;13;address - 13;8;4;13;26;5;2
12824;13;address - 13;8;5;11;9;5;2
12825;13;address - 13;8;2;13;17;5;2
12826;13;address - 13;8;2;13;21;5;2
12827;13;address - 13;8;5;13;14;5;2
12828;13;address - 13;8;2;11;2;5;2
12829;13;address - 13;8;5;14;30;5;2
12830;13;address - 13;8;1;12;20;5;2
12831;13;address - 13;8;2;10;22;5;2
12832;13;address - 13;8;2;18;30;5;2
12833;13;address - 13;8;4;16;30;5;2
12834;13;address - 13;8;4;16;15;5;2
12835;13;address - 13;8;1;16;23;5;2
12836;13;address - 13;8;2;11;10;5;2
12837;13;address - 13;8;4;11;10;5;2
12838;13;address - 13;8;2;11;4;5;2
12839;13;address - 13;8;1;13;4;5;2
12840;13;address - 13;8;2;15;23;5;2
12841;13;address - 13;8;2;15;12;5;2
12842;13;address - 13;8;4;12;2;5;2
12843;13;address - 13;8;5;11;29;5;2
12844;13;address - 13;8;4;17;16;5;2
12845;13;address - 13;8;5;17;30;5;2
12846;13;address - 13;8;2;10;7;5;2
12847;13;address - 13;8;1;18;25;5;2
12848;13;address - 13;8;3;18;11;5;2
12849;13;address - 13;8;5;16;15;5;2
12850;13;address - 13;8;3;14;3;5;2
12851;13;address - 13;8;1;11;24;5;2
12852;13;address - 13;8;2;11;13;5;2
12853;13;address - 13;8;4;11;23;5;2
12854;13;address - 13;8;4;16;21;5;2
12855;13;address - 13;8;5;15;16;5;2
12856;13;address - 13;8;5;14;15;5;2
12857;13;address - 13;8;3;17;3;5;2
12858;13;address - 13;8;3;12;12;5;2
12859;13;address - 13;8;4;16;2;5;2
12860;13;address - 13;8;5;15;22;5;2
12861;13;address - 13;8;3;17;10;5;2
12862;13;address - 13;8;2;16;8;5;2
12863;13;address - 13;8;2;11;30;5;2
12864;13;address - 13;8;2;12;28;5;2
12865;13;address - 13;8;3;16;26;5;2
12866;13;address - 13;8;4;14;21;5;2
12867;13;address - 13;8;1;13;13;5;2
12868;13;address - 13;8;2;10;7;5;2
12869;13;address - 13;8;2;15;16;5;2
12870;13;address - 13;8;5;17;21;5;2
12871;13;address - 13;8;1;12;30;5;2
12872;13;address - 13;8;1;18;12;5;2
12873;13;address - 13;8;4;11;19;5;2
12874;13;address - 13;8;3;15;22;5;2
12875;13;address - 13;8;2;10;22;5;2
12876;13;address - 13;8;1;12;20;5;2
12877;13;address - 13;8;4;13;1;5;2
12878;13;address - 13;8;1;18;23;5;2
12879;13;address - 13;8;5;16;8;5;2
12880;13;address - 13;8;2;11;21;5;2
12881;13;address - 13;8;5;17;2;5;2
12882;13;address - 13;8;5;15;7;5;2
12883;13;address - 13;8;5;14;20;5;2
12884;13;address - 13;8;2;10;23;5;2
12885;13;address - 13;8;3;16;19;5;2
12886;13;address - 13;8;4;16;5;5;2
12887;13;address - 13;8;3;12;17;5;2
12888;13;address - 13;8;4;16;17;5;2
12889;13;address - 13;8;5;15;30;5;2
12890;13;address - 13;8;4;11;30;5;2
12891;13;address - 13;8;4;13;30;5;2
12892;13;address - 13;8;2;18;9;5;2
12893;13;address - 13;8;3;14;2;5;2
12894;13;address - 13;8;3;18;22;5;2
12895;13;address - 13;8;4;15;19;5;2
12896;13;address - 13;8;1;14;22;5;2
12897;13;address - 13;8;3;11;4;5;2
12898;13;address - 13;8;3;18;23;5;2
12899;13;address - 13;8;3;13;15;5;2
12900;13;address - 13;8;2;18;1;5;2
12901;13;address - 13;8;2;14;2;5;2
12902;13;address - 13;8;1;13;4;5;2
12903;13;address - 13;8;2;15;7;5;2
12904;13;address - 13;8;5;10;28;5;2
12905;13;address - 13;8;2;11;7;5;2
12906;13;address - 13;8;1;18;8;5;2
12907;13;address - 13;8;1;13;27;5;2
12908;13;address - 13;8;3;15;20;5;2
12909;13;address - 13;8;4;12;13;5;2
12910;13;address - 13;8;3;16;5;5;2
12911;13;address - 13;8;5;17;3;5;2
12912;13;address - 13;8;1;12;28;5;2
12913;13;address - 13;8;2;14;1;5;2
12914;13;address - 13;8;2;15;8;5;2
12915;13;address - 13;8;1;11;28;5;2
12916;13;address - 13;8;1;16;30;5;2
12917;13;address - 13;8;4;16;26;5;2
12918;13;address - 13;8;3;16;16;5;2
12919;13;address - 13;8;3;12;29;5;2
12920;13;address - 13;8;3;18;15;5;2
12921;13;address - 13;8;5;16;8;5;2
12922;13;address - 13;8;4;17;15;5;2
12923;13;address - 13;8;2;13;11;5;2
12924;13;address - 13;8;4;11;22;5;2
12925;13;address - 13;8;4;15;4;5;2
12926;13;address - 13;8;3;11;2;5;2
12927;13;address - 13;8;3;13;19;5;2
12928;13;address - 13;8;4;15;12;5;2
12929;13;address - 13;8;5;17;23;5;2
12930;13;address - 13;8;2;13;21;5;2
12931;13;address - 13;8;3;17;28;5;2
12932;13;address - 13;8;1;15;20;5;2
12933;13;address - 13;8;4;15;30;5;2
12934;13;address - 13;8;3;17;13;5;2
12935;13;address - 13;8;5;12;25;5;2
12936;13;address - 13;8;3;11;10;5;2
12937;13;address - 13;8;3;14;6;5;2
12938;13;address - 13;8;4;10;20;5;2
12939;13;address - 13;8;2;11;12;5;2
12940;13;address - 13;8;5;16;16;5;2
12941;13;address - 13;8;2;14;6;5;2
12942;13;address - 13;8;1;13;13;5;2
12943;13;address - 13;8;3;13;9;5;2
12944;13;address - 13;8;4;13;2;5;2
12945;13;address - 13;8;5;13;10;5;2
12946;13;address - 13;8;3;14;4;5;2
12947;13;address - 13;8;4;12;16;5;2
12948;13;address - 13;8;5;13;2;5;2
12949;13;address - 13;8;2;11;14;5;2
12950;13;address - 13;8;1;15;24;5;2
12951;13;address - 13;8;4;15;23;5;2
12952;13;address - 13;8;1;17;10;5;2
12953;13;address - 13;8;1;12;28;5;2
12954;13;address - 13;8;4;13;25;5;2
12955;13;address - 13;8;1;17;2;5;2
12956;13;address - 13;8;5;12;2;5;2
12957;13;address - 13;8;3;10;18;5;2
12958;13;address - 13;8;2;12;8;5;2
12959;13;address - 13;8;4;15;1;5;2
12960;13;address - 13;8;2;14;28;5;2
12961;13;address - 13;8;5;10;23;5;2
12962;13;address - 13;8;5;16;16;5;2
12963;13;address - 13;8;4;14;22;5;2
12964;13;address - 13;8;4;11;6;5;2
12965;13;address - 13;8;3;11;9;5;2
12966;13;address - 13;8;3;10;18;5;2
12967;13;address - 13;8;5;12;24;5;2
12968;13;address - 13;8;1;10;18;5;2
12969;13;address - 13;8;5;12;16;5;2
12970;13;address - 13;8;5;10;29;5;2
12971;13;address - 13;8;5;12;9;5;2
12972;13;address - 13;8;5;17;9;5;2
12973;13;address - 13;8;1;11;10;5;2
12974;13;address - 13;8;3;17;17;5;2
12975;13;address - 13;8;2;12;26;5;2
12976;13;address - 13;8;2;12;1;5;2
12977;13;address - 13;8;5;16;1;5;2
12978;13;address - 13;8;3;11;27;5;2
12979;13;address - 13;8;3;16;16;5;2
12980;13;address - 13;8;3;18;2;5;2
12981;13;address - 13;8;2;17;14;5;2
12982;13;address - 13;8;4;12;27;5;2
12983;13;address - 13;8;3;12;28;5;2
12984;13;address - 13;8;3;16;1;5;2
12985;13;address - 13;8;4;12;29;5;2
12986;13;address - 13;8;3;17;2;5;2
12987;13;address - 13;8;3;15;5;5;2
12988;13;address - 13;8;5;12;7;5;2
12989;13;address - 13;8;3;18;13;5;2
12990;13;address - 13;8;1;11;10;5;2
12991;13;address - 13;8;2;12;24;5;2
12992;13;address - 13;8;4;13;11;5;2
12993;13;address - 13;8;1;14;4;5;2
12994;13;address - 13;8;3;17;7;5;2
12995;13;address - 13;8;2;15;28;5;2
12996;13;address - 13;8;2;15;18;5;2
12997;13;address - 13;8;4;11;29;5;2
12998;13;address - 13;8;3;12;20;5;2
12999;13;address - 13;8;2;16;5;5;2
13000;13;address - 13;8;3;17;22;5;2
13001;14;address - 14;8;4;12;8;5;3
13002;14;address - 14;8;2;18;4;5;3
13003;14;address - 14;8;5;16;18;5;3
13004;14;address - 14;8;5;16;27;5;3
13005;14;address - 14;8;2;12;25;5;3
13006;14;address - 14;8;4;11;18;5;3
13007;14;address - 14;8;3;14;24;5;3
13008;14;address - 14;8;4;10;27;5;3
13009;14;address - 14;8;2;13;3;5;3
13010;14;address - 14;8;3;17;16;5;3
13011;14;address - 14;8;5;14;27;5;3
13012;14;address - 14;8;5;12;27;5;3
13013;14;address - 14;8;3;18;25;5;3
13014;14;address - 14;8;1;17;27;5;3
13015;14;address - 14;8;3;13;14;5;3
13016;14;address - 14;8;5;14;19;5;3
13017;14;address - 14;8;4;14;11;5;3
13018;14;address - 14;8;1;11;5;5;3
13019;14;address - 14;8;1;16;19;5;3
13020;14;address - 14;8;5;10;9;5;3
13021;14;address - 14;8;5;11;19;5;3
13022;14;address - 14;8;5;18;9;5;3
13023;14;address - 14;8;1;11;28;5;3
13024;14;address - 14;8;5;10;20;5;3
13025;14;address - 14;8;4;13;27;5;3
13026;14;address - 14;8;5;18;24;5;3
13027;14;address - 14;8;2;11;14;5;3
13028;14;address - 14;8;4;18;27;5;3
13029;14;address - 14;8;1;13;30;5;3
13030;14;address - 14;8;3;12;18;5;3
13031;14;address - 14;8;1;14;27;5;3
13032;14;address - 14;8;4;15;22;5;3
13033;14;address - 14;8;5;17;11;5;3
13034;14;address - 14;8;2;16;5;5;3
13035;14;address - 14;8;1;15;7;5;3
13036;14;address - 14;8;5;14;12;5;3
13037;14;address - 14;8;1;15;22;5;3
13038;14;address - 14;8;4;14;15;5;3
13039;14;address - 14;8;1;11;4;5;3
13040;14;address - 14;8;5;15;19;5;3
13041;14;address - 14;8;1;14;16;5;3
13042;14;address - 14;8;2;12;1;5;3
13043;14;address - 14;8;3;16;20;5;3
13044;14;address - 14;8;2;14;18;5;3
13045;14;address - 14;8;2;14;17;5;3
13046;14;address - 14;8;3;13;23;5;3
13047;14;address - 14;8;1;18;12;5;3
13048;14;address - 14;8;1;10;2;5;3
13049;14;address - 14;8;1;11;5;5;3
13050;14;address - 14;8;4;13;4;5;3
13051;14;address - 14;8;1;12;14;5;3
13052;14;address - 14;8;4;17;7;5;3
13053;14;address - 14;8;4;16;6;5;3
13054;14;address - 14;8;2;16;4;5;3
13055;14;address - 14;8;3;14;13;5;3
13056;14;address - 14;8;1;16;25;5;3
13057;14;address - 14;8;4;15;30;5;3
13058;14;address - 14;8;1;17;7;5;3
13059;14;address - 14;8;3;10;12;5;3
13060;14;address - 14;8;5;11;1;5;3
13061;14;address - 14;8;1;11;13;5;3
13062;14;address - 14;8;1;11;12;5;3
13063;14;address - 14;8;2;16;30;5;3
13064;14;address - 14;8;5;11;19;5;3
13065;14;address - 14;8;3;15;25;5;3
13066;14;address - 14;8;2;13;2;5;3
13067;14;address - 14;8;5;17;8;5;3
13068;14;address - 14;8;3;11;24;5;3
13069;14;address - 14;8;1;13;30;5;3
13070;14;address - 14;8;4;15;8;5;3
13071;14;address - 14;8;1;11;25;5;3
13072;14;address - 14;8;5;11;7;5;3
13073;14;address - 14;8;2;18;10;5;3
13074;14;address - 14;8;1;15;12;5;3
13075;14;address - 14;8;3;12;23;5;3
13076;14;address - 14;8;3;16;6;5;3
13077;14;address - 14;8;2;13;20;5;3
13078;14;address - 14;8;4;16;15;5;3
13079;14;address - 14;8;5;17;21;5;3
13080;14;address - 14;8;1;15;12;5;3
13081;14;address - 14;8;5;12;10;5;3
13082;14;address - 14;8;1;14;30;5;3
13083;14;address - 14;8;3;11;20;5;3
13084;14;address - 14;8;3;13;2;5;3
13085;14;address - 14;8;5;16;5;5;3
13086;14;address - 14;8;4;12;26;5;3
13087;14;address - 14;8;1;11;10;5;3
13088;14;address - 14;8;2;11;26;5;3
13089;14;address - 14;8;1;12;16;5;3
13090;14;address - 14;8;2;15;17;5;3
13091;14;address - 14;8;2;12;22;5;3
13092;14;address - 14;8;1;11;2;5;3
13093;14;address - 14;8;2;11;7;5;3
13094;14;address - 14;8;4;18;2;5;3
13095;14;address - 14;8;4;12;14;5;3
13096;14;address - 14;8;5;14;12;5;3
13097;14;address - 14;8;3;18;20;5;3
13098;14;address - 14;8;1;17;26;5;3
13099;14;address - 14;8;5;13;20;5;3
13100;14;address - 14;8;2;16;1;5;3
13101;14;address - 14;8;2;15;20;5;3
13102;14;address - 14;8;3;15;27;5;3
13103;14;address - 14;8;3;15;27;5;3
13104;14;address - 14;8;5;15;22;5;3
13105;14;address - 14;8;5;16;16;5;3
13106;14;address - 14;8;4;17;20;5;3
13107;14;address - 14;8;5;11;8;5;3
13108;14;address - 14;8;4;16;20;5;3
13109;14;address - 14;8;5;15;5;5;3
13110;14;address - 14;8;4;18;3;5;3
13111;14;address - 14;8;1;10;11;5;3
13112;14;address - 14;8;1;18;18;5;3
13113;14;address - 14;8;1;15;26;5;3
13114;14;address - 14;8;3;13;21;5;3
13115;14;address - 14;8;1;14;8;5;3
13116;14;address - 14;8;5;18;22;5;3
13117;14;address - 14;8;3;10;15;5;3
13118;14;address - 14;8;1;15;13;5;3
13119;14;address - 14;8;1;12;17;5;3
13120;14;address - 14;8;1;14;24;5;3
13121;14;address - 14;8;4;12;12;5;3
13122;14;address - 14;8;2;12;23;5;3
13123;14;address - 14;8;2;18;12;5;3
13124;14;address - 14;8;1;11;30;5;3
13125;14;address - 14;8;5;15;12;5;3
13126;14;address - 14;8;2;15;19;5;3
13127;14;address - 14;8;4;11;10;5;3
13128;14;address - 14;8;5;17;1;5;3
13129;14;address - 14;8;4;14;27;5;3
13130;14;address - 14;8;5;12;16;5;3
13131;14;address - 14;8;2;13;13;5;3
13132;14;address - 14;8;4;10;5;5;3
13133;14;address - 14;8;1;10;20;5;3
13134;14;address - 14;8;2;14;13;5;3
13135;14;address - 14;8;2;13;11;5;3
13136;14;address - 14;8;5;17;2;5;3
13137;14;address - 14;8;4;18;3;5;3
13138;14;address - 14;8;1;18;24;5;3
13139;14;address - 14;8;4;14;4;5;3
13140;14;address - 14;8;3;15;30;5;3
13141;14;address - 14;8;4;11;1;5;3
13142;14;address - 14;8;4;10;18;5;3
13143;14;address - 14;8;4;15;12;5;3
13144;14;address - 14;8;5;11;20;5;3
13145;14;address - 14;8;3;13;23;5;3
13146;14;address - 14;8;3;12;9;5;3
13147;14;address - 14;8;2;10;7;5;3
13148;14;address - 14;8;3;12;9;5;3
13149;14;address - 14;8;2;16;6;5;3
13150;14;address - 14;8;1;18;27;5;3
13151;14;address - 14;8;4;16;6;5;3
13152;14;address - 14;8;5;16;18;5;3
13153;14;address - 14;8;5;16;19;5;3
13154;14;address - 14;8;1;17;25;5;3
13155;14;address - 14;8;5;18;14;5;3
13156;14;address - 14;8;1;18;23;5;3
13157;14;address - 14;8;5;13;29;5;3
13158;14;address - 14;8;4;11;2;5;3
13159;14;address - 14;8;5;14;17;5;3
13160;14;address - 14;8;3;10;16;5;3
13161;14;address - 14;8;3;14;15;5;3
13162;14;address - 14;8;3;14;2;5;3
13163;14;address - 14;8;1;16;18;5;3
13164;14;address - 14;8;1;13;5;5;3
13165;14;address - 14;8;2;18;2;5;3
13166;14;address - 14;8;5;11;25;5;3
13167;14;address - 14;8;2;14;5;5;3
13168;14;address - 14;8;3;18;9;5;3
13169;14;address - 14;8;1;14;1;5;3
13170;14;address - 14;8;3;18;24;5;3
13171;14;address - 14;8;5;11;11;5;3
13172;14;address - 14;8;3;12;7;5;3
13173;14;address - 14;8;5;11;8;5;3
13174;14;address - 14;8;3;18;29;5;3
13175;14;address - 14;8;3;15;24;5;3
13176;14;address - 14;8;4;12;19;5;3
13177;14;address - 14;8;3;15;2;5;3
13178;14;address - 14;8;4;18;24;5;3
13179;14;address - 14;8;5;11;17;5;3
13180;14;address - 14;8;4;14;22;5;3
13181;14;address - 14;8;4;17;8;5;3
13182;14;address - 14;8;2;11;7;5;3
13183;14;address - 14;8;3;15;7;5;3
13184;14;address - 14;8;4;16;8;5;3
13185;14;address - 14;8;2;14;8;5;3
13186;14;address - 14;8;5;12;23;5;3
13187;14;address - 14;8;4;12;27;5;3
13188;14;address - 14;8;5;15;13;5;3
13189;14;address - 14;8;2;15;27;5;3
13190;14;address - 14;8;5;14;11;5;3
13191;14;address - 14;8;3;11;5;5;3
13192;14;address - 14;8;2;10;28;5;3
13193;14;address - 14;8;3;17;14;5;3
13194;14;address - 14;8;5;15;14;5;3
13195;14;address - 14;8;2;13;4;5;3
13196;14;address - 14;8;2;14;1;5;3
13197;14;address - 14;8;4;12;25;5;3
13198;14;address - 14;8;2;17;3;5;3
13199;14;address - 14;8;5;10;11;5;3
13200;14;address - 14;8;1;10;13;5;3
13201;14;address - 14;8;4;14;11;5;3
13202;14;address - 14;8;4;17;21;5;3
13203;14;address - 14;8;2;12;30;5;3
13204;14;address - 14;8;1;18;10;5;3
13205;14;address - 14;8;3;15;26;5;3
13206;14;address - 14;8;1;17;6;5;3
13207;14;address - 14;8;5;18;18;5;3
13208;14;address - 14;8;2;12;14;5;3
13209;14;address - 14;8;4;11;21;5;3
13210;14;address - 14;8;3;14;4;5;3
13211;14;address - 14;8;4;14;8;5;3
13212;14;address - 14;8;5;15;1;5;3
13213;14;address - 14;8;2;12;22;5;3
13214;14;address - 14;8;1;12;13;5;3
13215;14;address - 14;8;3;17;18;5;3
13216;14;address - 14;8;1;16;24;5;3
13217;14;address - 14;8;1;15;8;5;3
13218;14;address - 14;8;3;15;18;5;3
13219;14;address - 14;8;5;10;21;5;3
13220;14;address - 14;8;3;11;28;5;3
13221;14;address - 14;8;1;11;6;5;3
13222;14;address - 14;8;1;17;16;5;3
13223;14;address - 14;8;3;11;4;5;3
13224;14;address - 14;8;4;10;6;5;3
13225;14;address - 14;8;5;15;24;5;3
13226;14;address - 14;8;2;15;23;5;3
13227;14;address - 14;8;5;14;1;5;3
13228;14;address - 14;8;3;15;23;5;3
13229;14;address - 14;8;4;18;29;5;3
13230;14;address - 14;8;4;13;8;5;3
13231;14;address - 14;8;4;18;28;5;3
13232;14;address - 14;8;4;18;12;5;3
13233;14;address - 14;8;4;17;1;5;3
13234;14;address - 14;8;4;14;13;5;3
13235;14;address - 14;8;2;16;30;5;3
13236;14;address - 14;8;4;14;9;5;3
13237;14;address - 14;8;3;12;26;5;3
13238;14;address - 14;8;4;14;10;5;3
13239;14;address - 14;8;4;16;23;5;3
13240;14;address - 14;8;4;11;5;5;3
13241;14;address - 14;8;2;10;22;5;3
13242;14;address - 14;8;2;18;11;5;3
13243;14;address - 14;8;5;13;11;5;3
13244;14;address - 14;8;1;15;7;5;3
13245;14;address - 14;8;3;11;17;5;3
13246;14;address - 14;8;5;11;16;5;3
13247;14;address - 14;8;1;13;11;5;3
13248;14;address - 14;8;4;15;7;5;3
13249;14;address - 14;8;3;10;20;5;3
13250;14;address - 14;8;1;16;8;5;3
13251;14;address - 14;8;3;11;27;5;3
13252;14;address - 14;8;1;15;11;5;3
13253;14;address - 14;8;2;10;26;5;3
13254;14;address - 14;8;1;18;18;5;3
13255;14;address - 14;8;5;15;15;5;3
13256;14;address - 14;8;1;17;10;5;3
13257;14;address - 14;8;4;15;16;5;3
13258;14;address - 14;8;3;14;28;5;3
13259;14;address - 14;8;5;18;9;5;3
13260;14;address - 14;8;3;14;12;5;3
13261;14;address - 14;8;5;18;15;5;3
13262;14;address - 14;8;5;16;8;5;3
13263;14;address - 14;8;5;11;27;5;3
13264;14;address - 14;8;1;16;8;5;3
13265;14;address - 14;8;1;14;3;5;3
13266;14;address - 14;8;4;11;2;5;3
13267;14;address - 14;8;3;14;11;5;3
13268;14;address - 14;8;2;17;4;5;3
13269;14;address - 14;8;4;13;7;5;3
13270;14;address - 14;8;1;11;10;5;3
13271;14;address - 14;8;4;17;9;5;3
13272;14;address - 14;8;1;18;22;5;3
13273;14;address - 14;8;2;13;5;5;3
13274;14;address - 14;8;1;12;14;5;3
13275;14;address - 14;8;3;14;25;5;3
13276;14;address - 14;8;5;13;9;5;3
13277;14;address - 14;8;5;13;23;5;3
13278;14;address - 14;8;3;18;15;5;3
13279;14;address - 14;8;1;12;15;5;3
13280;14;address - 14;8;5;12;16;5;3
13281;14;address - 14;8;1;18;12;5;3
13282;14;address - 14;8;3;17;25;5;3
13283;14;address - 14;8;3;16;13;5;3
13284;14;address - 14;8;3;18;19;5;3
13285;14;address - 14;8;5;13;27;5;3
13286;14;address - 14;8;5;18;16;5;3
13287;14;address - 14;8;4;13;7;5;3
13288;14;address - 14;8;3;14;11;5;3
13289;14;address - 14;8;5;11;19;5;3
13290;14;address - 14;8;4;12;29;5;3
13291;14;address - 14;8;1;17;29;5;3
13292;14;address - 14;8;2;12;27;5;3
13293;14;address - 14;8;3;13;12;5;3
13294;14;address - 14;8;5;18;5;5;3
13295;14;address - 14;8;3;17;7;5;3
13296;14;address - 14;8;2;12;30;5;3
13297;14;address - 14;8;5;15;17;5;3
13298;14;address - 14;8;3;15;18;5;3
13299;14;address - 14;8;2;16;3;5;3
13300;14;address - 14;8;3;10;26;5;3
13301;14;address - 14;8;3;18;29;5;3
13302;14;address - 14;8;3;15;6;5;3
13303;14;address - 14;8;1;12;7;5;3
13304;14;address - 14;8;2;14;6;5;3
13305;14;address - 14;8;4;10;28;5;3
13306;14;address - 14;8;3;14;13;5;3
13307;14;address - 14;8;3;10;20;5;3
13308;14;address - 14;8;4;11;7;5;3
13309;14;address - 14;8;4;18;11;5;3
13310;14;address - 14;8;1;15;10;5;3
13311;14;address - 14;8;2;15;1;5;3
13312;14;address - 14;8;1;17;21;5;3
13313;14;address - 14;8;5;12;16;5;3
13314;14;address - 14;8;4;16;9;5;3
13315;14;address - 14;8;5;15;11;5;3
13316;14;address - 14;8;4;11;24;5;3
13317;14;address - 14;8;4;10;10;5;3
13318;14;address - 14;8;4;18;10;5;3
13319;14;address - 14;8;5;15;10;5;3
13320;14;address - 14;8;3;10;7;5;3
13321;14;address - 14;8;3;10;3;5;3
13322;14;address - 14;8;4;18;27;5;3
13323;14;address - 14;8;5;10;29;5;3
13324;14;address - 14;8;1;18;8;5;3
13325;14;address - 14;8;3;11;20;5;3
13326;14;address - 14;8;5;10;28;5;3
13327;14;address - 14;8;3;17;27;5;3
13328;14;address - 14;8;2;17;18;5;3
13329;14;address - 14;8;1;10;11;5;3
